1714780204,0.5,/home/team13/Data-Gather/image_1714780204.jpg
1714780211,0.3999999999999999,/home/team13/Data-Gather/image_1714780211.jpg
1714780609,91.8,/home/team13/Data-Gather/image_1714780609.jpg
1714780618,67.3,/home/team13/Data-Gather/image_1714780618.jpg
1714780627,88.9,/home/team13/Data-Gather/image_1714780627.jpg
1714780635,91.0,/home/team13/Data-Gather/image_1714780635.jpg
1714780644,83.3,/home/team13/Data-Gather/image_1714780644.jpg
1714780709,78.2,/home/team13/Data-Gather/image_1714780709.jpg
1714780715,78.5,/home/team13/Data-Gather/image_1714780715.jpg
1714780721,80.1,/home/team13/Data-Gather/image_1714780721.jpg
1714781486,123.7,/home/team13/Data-Gather/image_1714781486.jpg
1714781493,125.6,/home/team13/Data-Gather/image_1714781493.jpg
1714781499,124.6,/home/team13/Data-Gather/image_1714781499.jpg
1714781505,123.9,/home/team13/Data-Gather/image_1714781505.jpg
1714781511,124.7,/home/team13/Data-Gather/image_1714781511.jpg
1714781517,123.7,/home/team13/Data-Gather/image_1714781517.jpg
1714781662,115.6,/home/team13/Data-Gather/image_1714781662.jpg
1714781668,113.7,/home/team13/Data-Gather/image_1714781668.jpg
1714781674,119.9,/home/team13/Data-Gather/image_1714781674.jpg
1714781680,115.8,/home/team13/Data-Gather/image_1714781680.jpg
1714781686,116.9,/home/team13/Data-Gather/image_1714781686.jpg
1714781692,114.5,/home/team13/Data-Gather/image_1714781692.jpg
1714781698,99.1,/home/team13/Data-Gather/image_1714781698.jpg
1714781704,114.9,/home/team13/Data-Gather/image_1714781704.jpg
1714781710,125.1,/home/team13/Data-Gather/image_1714781710.jpg
1714781716,123.2,/home/team13/Data-Gather/image_1714781716.jpg
1714781722,146.7,/home/team13/Data-Gather/image_1714781722.jpg
1714781728,104.3,/home/team13/Data-Gather/image_1714781728.jpg
1714781734,109.0,/home/team13/Data-Gather/image_1714781734.jpg
1714781740,109.8,/home/team13/Data-Gather/image_1714781740.jpg
1714781746,54.9,/home/team13/Data-Gather/image_1714781746.jpg
1714781752,108.3,/home/team13/Data-Gather/image_1714781752.jpg
1714781758,138.6,/home/team13/Data-Gather/image_1714781758.jpg
1714781764,116.1,/home/team13/Data-Gather/image_1714781764.jpg
1714856100,4.2,/home/team13/Data-Gather/image_1714856100.jpg
1714856954,103.8,/home/team13/Data-Gather/image_1714856954.jpg
1714856962,103.0,/home/team13/Data-Gather/image_1714856962.jpg
1714856968,113.2,/home/team13/Data-Gather/image_1714856968.jpg
1714856975,109.0,/home/team13/Data-Gather/image_1714856975.jpg
1714856981,117.7,/home/team13/Data-Gather/image_1714856981.jpg
1714856987,123.5,/home/team13/Data-Gather/image_1714856987.jpg
1714856993,109.2,/home/team13/Data-Gather/image_1714856993.jpg
1714856999,123.6,/home/team13/Data-Gather/image_1714856999.jpg
1714857005,123.8,/home/team13/Data-Gather/image_1714857005.jpg
1714857011,121.8,/home/team13/Data-Gather/image_1714857011.jpg
1714857017,121.3,/home/team13/Data-Gather/image_1714857017.jpg
1714857023,122.8,/home/team13/Data-Gather/image_1714857023.jpg
1714857030,128.8,/home/team13/Data-Gather/image_1714857030.jpg
1714857036,113.8,/home/team13/Data-Gather/image_1714857036.jpg
1714857042,112.4,/home/team13/Data-Gather/image_1714857042.jpg
1714857048,146.6,/home/team13/Data-Gather/image_1714857048.jpg
1714857054,134.4,/home/team13/Data-Gather/image_1714857054.jpg
1714857060,126.80000000000001,/home/team13/Data-Gather/image_1714857060.jpg
1714857067,123.4,/home/team13/Data-Gather/image_1714857067.jpg
1714857073,115.7,/home/team13/Data-Gather/image_1714857073.jpg
1714857079,111.5,/home/team13/Data-Gather/image_1714857079.jpg
1714857085,111.6,/home/team13/Data-Gather/image_1714857085.jpg
1714857091,110.2,/home/team13/Data-Gather/image_1714857091.jpg
1714857096,112.3,/home/team13/Data-Gather/image_1714857096.jpg
1714857102,113.4,/home/team13/Data-Gather/image_1714857102.jpg
1714857108,112.1,/home/team13/Data-Gather/image_1714857108.jpg
1714857114,107.1,/home/team13/Data-Gather/image_1714857114.jpg
1714857120,107.9,/home/team13/Data-Gather/image_1714857120.jpg
1714857126,102.5,/home/team13/Data-Gather/image_1714857126.jpg
1714857132,104.1,/home/team13/Data-Gather/image_1714857132.jpg
1714857138,93.1,/home/team13/Data-Gather/image_1714857138.jpg
1714857145,66.7,/home/team13/Data-Gather/image_1714857145.jpg
1714857151,69.3,/home/team13/Data-Gather/image_1714857151.jpg
1714857157,68.5,/home/team13/Data-Gather/image_1714857157.jpg
1714857163,71.9,/home/team13/Data-Gather/image_1714857163.jpg
1714857169,74.4,/home/team13/Data-Gather/image_1714857169.jpg
1714857175,77.1,/home/team13/Data-Gather/image_1714857175.jpg
1714857181,78.8,/home/team13/Data-Gather/image_1714857181.jpg
1714857187,79.2,/home/team13/Data-Gather/image_1714857187.jpg
1714857193,81.6,/home/team13/Data-Gather/image_1714857193.jpg
1714857199,133.4,/home/team13/Data-Gather/image_1714857199.jpg
1714857205,96.9,/home/team13/Data-Gather/image_1714857205.jpg
1714857211,97.2,/home/team13/Data-Gather/image_1714857211.jpg
1714857217,71.1,/home/team13/Data-Gather/image_1714857217.jpg
1714857223,68.5,/home/team13/Data-Gather/image_1714857223.jpg
1714857229,78.6,/home/team13/Data-Gather/image_1714857229.jpg
1714857235,80.8,/home/team13/Data-Gather/image_1714857235.jpg
1714857241,82.4,/home/team13/Data-Gather/image_1714857241.jpg
1714857247,81.7,/home/team13/Data-Gather/image_1714857247.jpg
1714857254,85.4,/home/team13/Data-Gather/image_1714857254.jpg
1714857260,88.9,/home/team13/Data-Gather/image_1714857260.jpg
1714857266,92.7,/home/team13/Data-Gather/image_1714857266.jpg
1714857272,97.6,/home/team13/Data-Gather/image_1714857272.jpg
1714857278,97.1,/home/team13/Data-Gather/image_1714857278.jpg
1714857284,98.0,/home/team13/Data-Gather/image_1714857284.jpg
1714857290,98.9,/home/team13/Data-Gather/image_1714857290.jpg
1714857296,88.3,/home/team13/Data-Gather/image_1714857296.jpg
1714857302,69.8,/home/team13/Data-Gather/image_1714857302.jpg
1714857308,69.6,/home/team13/Data-Gather/image_1714857308.jpg
1714857315,84.5,/home/team13/Data-Gather/image_1714857315.jpg
1714857321,13.4,/home/team13/Data-Gather/image_1714857321.jpg
1714857327,98.9,/home/team13/Data-Gather/image_1714857327.jpg
1714857333,92.5,/home/team13/Data-Gather/image_1714857333.jpg
1714857339,86.5,/home/team13/Data-Gather/image_1714857339.jpg
1714857345,88.2,/home/team13/Data-Gather/image_1714857345.jpg
1714857351,88.4,/home/team13/Data-Gather/image_1714857351.jpg
1714857357,99.5,/home/team13/Data-Gather/image_1714857357.jpg
1714857363,96.6,/home/team13/Data-Gather/image_1714857363.jpg
1714857369,65.9,/home/team13/Data-Gather/image_1714857369.jpg
1714857375,90.1,/home/team13/Data-Gather/image_1714857375.jpg
1714857382,86.1,/home/team13/Data-Gather/image_1714857382.jpg
1714857388,73.9,/home/team13/Data-Gather/image_1714857388.jpg
1714857393,51.0,/home/team13/Data-Gather/image_1714857393.jpg
1714857400,50.8,/home/team13/Data-Gather/image_1714857400.jpg
1714857406,66.3,/home/team13/Data-Gather/image_1714857406.jpg